phrase,category,source,source_type,full_source
"Пакуль жаніцца - усё загаіцца. 
Так суцяшаюць таго, хто выцяўся, параніўся.",ПРЫКАЗКІ І ПРЫМАЎКІ,Алесь Зайка. Прыказкі і прымаўкі з Косаўшчыны,book,"Алесь Зайка. Прыказкі і прымаўкі з Косаўшчыны, page 83"
"Пакуль з багатага пух, то з беднага дух. 
“Беднаму цяшко судзіцца з багатым. Бо за багатым грошы і ўлада” (тлум. інф.).",ПРЫКАЗКІ І ПРЫМАЎКІ,Алесь Зайка. Прыказкі і прымаўкі з Косаўшчыны,book,"Алесь Зайка. Прыказкі і прымаўкі з Косаўшчыны, page 83"
"Пакуль не намучышся, то не навучышся. 
Навука праз муку даецца, патрабуе цярпення, настойлівасці. 
а) Трэба намучыцца, пакуль навучыцца.",ПРЫКАЗКІ І ПРЫМАЎКІ,Алесь Зайка. Прыказкі і прымаўкі з Косаўшчыны,book,"Алесь Зайка. Прыказкі і прымаўкі з Косаўшчыны, page 83"
"Пакуль памярці, то трэба яшчэ памучыцца. 
“Шчасьлівы той, каму бох лёхкую сьмерць дае” (тлум. інф.).",ПРЫКАЗКІ І ПРЫМАЎКІ,Алесь Зайка. Прыказкі і прымаўкі з Косаўшчыны,book,"Алесь Зайка. Прыказкі і прымаўкі з Косаўшчыны, page 83"
"Пакуль свая вош не ўкусіць, то не навучыцца. 
“Пакуль жыцьцё не навучыць, не заставіць задумацца, то маладыя нікого не слухаюць: ні бацькоў, ні старэйшых” (тлум. інф.). 
а) Тады з яго будуць людзі, як свая вош укусіць. 
Г. зн. як набярэцца розуму, вопыту.",ПРЫКАЗКІ І ПРЫМАЎКІ,Алесь Зайка. Прыказкі і прымаўкі з Косаўшчыны,book,"Алесь Зайка. Прыказкі і прымаўкі з Косаўшчыны, page 83"
"Пакуль сонца ўзыдзе, то раса вочы выесць. 
Пакуль жыццё наладзіцца, то здароўе страціш, не будзе калі жыць.",ПРЫКАЗКІ І ПРЫМАЎКІ,Алесь Зайка. Прыказкі і прымаўкі з Косаўшчыны,book,"Алесь Зайка. Прыказкі і прымаўкі з Косаўшчыны, page 83"
"Пад хворага рук не падкладзеш. 
“Прас каторы год маці ляжыць, а нічым памахчы ні магу: каб магла, то рукі свае патклала п, да ні паткладзеш, ні паможа” (тлум. інф.).",ПРЫКАЗКІ І ПРЫМАЎКІ,Алесь Зайка. Прыказкі і прымаўкі з Косаўшчыны,book,"Алесь Зайка. Прыказкі і прымаўкі з Косаўшчыны, page 82"
"Падман наверх выйдзе. 
Рана ці позна праўда наверх выйдзе, мана раскрыецца.",ПРЫКАЗКІ І ПРЫМАЎКІ,Алесь Зайка. Прыказкі і прымаўкі з Косаўшчыны,book,"Алесь Зайка. Прыказкі і прымаўкі з Косаўшчыны, page 82"
"Пажывем далей - пачуем болей. 
Чым даўжэй чалавек жыве, тым болей ведае.",ПРЫКАЗКІ І ПРЫМАЎКІ,Алесь Зайка. Прыказкі і прымаўкі з Косаўшчыны,book,"Алесь Зайка. Прыказкі і прымаўкі з Косаўшчыны, page 82"
"Пазнаюць дачку і ў андарачку. 
Пазнаюць добрую дзяўчыну і не прыбраную, па яе рабоце.",ПРЫКАЗКІ І ПРЫМАЎКІ,Алесь Зайка. Прыказкі і прымаўкі з Косаўшчыны,book,"Алесь Зайка. Прыказкі і прымаўкі з Косаўшчыны, page 82"
"Пазычаеш чужое, аддаеш сваё. 
Такі чалавек: сваё аддаваць шкада.",ПРЫКАЗКІ І ПРЫМАЎКІ,Алесь Зайка. Прыказкі і прымаўкі з Косаўшчыны,book,"Алесь Зайка. Прыказкі і прымаўкі з Косаўшчыны, page 82"
"Пайдзі да людзей, то пачуеш, што ў цябе дома робіцца. 
“Як ні стараясься захаваць у тайні, што робіцца ў тваёй хаці, усё роўна людзі неяк даведаюцца, стануць гаварыць” (тлум. інф.).",ПРЫКАЗКІ І ПРЫМАЎКІ,Алесь Зайка. Прыказкі і прымаўкі з Косаўшчыны,book,"Алесь Зайка. Прыказкі і прымаўкі з Косаўшчыны, page 82"
"Пайшла смерць па пана і сама прапала. 
“Багаты чалавек мая доступ да дактароў, яго добра лечаць, то ён доўго жыве” (тлум. інф.).",ПРЫКАЗКІ І ПРЫМАЎКІ,Алесь Зайка. Прыказкі і прымаўкі з Косаўшчыны,book,"Алесь Зайка. Прыказкі і прымаўкі з Косаўшчыны, page 82"
"Пакараў Бог Мікіту на валакіту. 
“Цяшко знайсьці праўду ў чыноўнікоў, папаходзіш, усю душу выматаюць, пакуль толку даб'есься” (тлум. інф.).",ПРЫКАЗКІ І ПРЫМАЎКІ,Алесь Зайка. Прыказкі і прымаўкі з Косаўшчыны,book,"Алесь Зайка. Прыказкі і прымаўкі з Косаўшчыны, page 82"
"Пакуль высокі нагнецца, то малы наробіцца. 
Так гавораць, заступаючыся за чалавека невысокага росту.",ПРЫКАЗКІ І ПРЫМАЎКІ,Алесь Зайка. Прыказкі і прымаўкі з Косаўшчыны,book,"Алесь Зайка. Прыказкі і прымаўкі з Косаўшчыны, page 82"
"Пакуль да Бога, то чэрці душу выматаюць.",ПРЫКАЗКІ І ПРЫМАЎКІ,Алесь Зайка. Прыказкі і прымаўкі з Косаўшчыны,book,"Алесь Зайка. Прыказкі і прымаўкі з Косаўшчыны, page 82"
"-.. Няхай таго пярун спаліць, хто сам сябе зганіць.",ПРЫКАЗКІ І ПРЫМАЎКІ,Алесь Зайка. Прыказкі і прымаўкі з Косаўшчыны,book,"Алесь Зайка. Прыказкі і прымаўкі з Косаўшчыны, page 81"
"Няма той хаткі, каб не было звадкі. 
У кожнай сям”і здараюцца нелады, непаразуменні, сваркі.",ПРЫКАЗКІ І ПРЫМАЎКІ,Алесь Зайка. Прыказкі і прымаўкі з Косаўшчыны,book,"Алесь Зайка. Прыказкі і прымаўкі з Косаўшчыны, page 81"
"Няма шчасця зранку, не будзе і ўвечары. 
“Калі нарадзіўся чалавек зь нешчасьлівым лёсам, то й да канца шчасьця ні будзя” (тлум. інф.).",ПРЫКАЗКІ І ПРЫМАЎКІ,Алесь Зайка. Прыказкі і прымаўкі з Косаўшчыны,book,"Алесь Зайка. Прыказкі і прымаўкі з Косаўшчыны, page 81"
"Няпраўдаю свет пройдзеш, ды назад не вернешся. 
“Бо табе ўжэ ніхто ні паверыць, веры ні будзе табе” (тлум. інф.).",ПРЫКАЗКІ І ПРЫМАЎКІ,Алесь Зайка. Прыказкі і прымаўкі з Косаўшчыны,book,"Алесь Зайка. Прыказкі і прымаўкі з Косаўшчыны, page 81"
Няпрошанаму госцю лыжкі няма.,ПРЫКАЗКІ І ПРЫМАЎКІ,Алесь Зайка. Прыказкі і прымаўкі з Косаўшчыны,book,"Алесь Зайка. Прыказкі і прымаўкі з Косаўшчыны, page 81"
"Няхай валяецца: свайго дачакаецца. 
На ўсё свая пара.",ПРЫКАЗКІ І ПРЫМАЎКІ,Алесь Зайка. Прыказкі і прымаўкі з Косаўшчыны,book,"Алесь Зайка. Прыказкі і прымаўкі з Косаўшчыны, page 81"
"Няхай мужык як лапаць, абы за ім не плакаць. 
“І маруда, і нехлямяжы, і брыткаваты, а мы зь йім ладзілі, бо добры быў, шкадаваў мяне” (тлум. інф.).",ПРЫКАЗКІ І ПРЫМАЎКІ,Алесь Зайка. Прыказкі і прымаўкі з Косаўшчыны,book,"Алесь Зайка. Прыказкі і прымаўкі з Косаўшчыны, page 81"
"Няхай п'е мора, хопіць і берагам. 
“Зазроны, сквапны чалавек усяго не пабярэ, застанецца й нам” (тлум. інф.).",ПРЫКАЗКІ І ПРЫМАЎКІ,Алесь Зайка. Прыказкі і прымаўкі з Косаўшчыны,book,"Алесь Зайка. Прыказкі і прымаўкі з Косаўшчыны, page 81"
