page,category,proverb
207,ДРАЖНІЛКІ-КЕПІКІ,"За гарою вецер вее, а Мікіта жыта сее. Мікіціха козы доіць, а Мікіта хлявы строіць. Мікіта-чыкіта, ні я то - твой тато. А ў Антося хлеў з палосся, а ў Мікіты - хлеў з ракіты. Мікіта-чыкіта, не я то - твой тато. 
Палоссе - вузкія, доўгія палосы лыка."
207,ДРАЖНІЛКІ-КЕПІКІ,Зося без спадніцы і валосся.
208,ДРАЖНІЛКІ-КЕПІКІ,"Купяр'ян вірлавокі, ты паві мне валокі, а за гэты валокі - ты Купяр'ян вірлавокі. 
Купяр'ян - размоўнае імя да Купрыян. Валокі - аборы для лапцей."
208,ДРАЖНІЛКІ-КЕПІКІ,Марка бегае шпарка.
208,ДРАЖНІЛКІ-КЕПІКІ,Матруна села драць пер'е і заснула.
208,ДРАЖНІЛКІ-КЕПІКІ,Пахом на свінні ехаў вярхом.
208,ДРАЖНІЛКІ-КЕПІКІ,"Прыехала басота з запалянскага балота. Не пілі, не елі, а ўсю свінню з'елі. 
Басота з запалянскага балота - тут: моладзь з вёскі Заполле."
208,ДРАЖНІЛКІ-КЕПІКІ,Пятрок ходзіць без парток.
208,ДРАЖНІЛКІ-КЕПІКІ,"Пятрусь злавіў гусь, Петрусіха - качку, пасадзілі на прыпечку, цалавалі ў срачку."
208,ДРАЖНІЛКІ-КЕПІКІ,Піліп да лаўкі прыліп.
208,ДРАЖНІЛКІ-КЕПІКІ,"Скажы, Рыгор, што між гор?"
208,ДРАЖНІЛКІ-КЕПІКІ,Такую Марцэлю я і на сметніку цэлю.
208,ДРАЖНІЛКІ-КЕПІКІ,"Тодар да работы лодар. 
Лодар - гультай."
208,ДРАЖНІЛКІ-КЕПІКІ,"“Тамаш, хлеба нямаш?” - “Была скарынка - з'ела Марынка, быў піражок - з'еў каток”."
209,ДРАЖНІЛКІ-КЕПІКІ,"У нашага Антося штаны з палосся. 
У нашага Ігната барада калмата, барадою патрасе, гарэлачкі прынясе."
209,ДРАЖНІЛКІ-КЕПІКІ,"У нашага Кандрата ўся хата абадрата: аблупілася, аблупілася."
209,ДРАЖНІЛКІ-КЕПІКІ,Хрысціна ў кутку мышы хрысціла.
209,ДРАЖНІЛКІ-КЕПІКІ,"Хітры Дзімітры, але і Саўка не дурны."
209,ДРАЖНІЛКІ-КЕПІКІ,"Цярпі, Грышка, карчма блізка."
209,ДРАЖНІЛКІ-КЕПІКІ,"Цімох паехаў па мох, моху не надраў, пяты абадраў."
209,ДРАЖНІЛКІ-КЕПІКІ,Якаў курыцу драпаў.
209,ДРАЖНІЛКІ-КЕПІКІ,Якаў плакаў - воз накапаў.
209,ДРАЖНІЛКІ-КЕПІКІ,"Янку куця збіла з пуця. 
Куця - неахайная жанчына."
210,ПАРАЎНАННІ,"Абадралі як ліпку. 
Ліпу дралі на лыка. Тут: абабралі, пазбавілі маёмасці."
210,ПАРАЎНАННІ,Абарваўся (абнасіўся) як жабрак.
210,ПАРАЎНАННІ,"Абарваўся як бізун. 
Ад частага ўжывання бізун, віты з лёну або канапель, трэплецца, калмаціцца; параўнанне адзення чалавека з такім бізуном відавочнае."
210,ПАРАЎНАННІ,Аблез як сабака.
210,ПАРАЎНАННІ,Аблезлы як рудая мыш.
210,ПАРАЎНАННІ,"Аблезлы як стары грыб. 
“Кажуць так пра таго, хто маладзіцца, хварсіць, а сам мае багата гадоў” (тлум. інф.)."
210,ПАРАЎНАННІ,"Аблупілі як вавёрку. 
Аблупілі - тут: абабралі, абакралі."
210,ПАРАЎНАННІ,Аблізваецца як кот на сала.
210,ПАРАЎНАННІ,"Аброс як мядзведзь. 
Г. зн. даўно не голены, з доўгімі раскудлачанымі валасамі. Абрыдла як горкая рэдзька."
211,ПАРАЎНАННІ,"/.. Абстрыглі як авечку. 
інфармант засведчыў два значэнні: 1) абабралі, абакралі; 2) неакуратна, няроўна падстрыглі."
211,ПАРАЎНАННІ,"Абсекся як язык праглынуўшы. 
“Хацеў сказаць альбо нідобрае, альбо тайнае, але прыкусіў язык, стрымаўся"" (тлум. інф.)."
211,ПАРАЎНАННІ,"Абсмакталі (абабралі) як сабакі костку. 
Г. зн. забралі ўсё, што можна, да апошняй ніткі."
211,ПАРАЎНАННІ,"Абыходзіцца як з велікодным яйцом. 
Г. зн. вельмі далікатна. “Велікоднае яйцо сьвянцонае, яго берагуць” (тлум. інф.)."
211,ПАРАЎНАННІ,"Агарод як курыцы сесці. 
Г. зн. малы."
211,ПАРАЎНАННІ,"Адбілі як авечку ад статка. 
“Як адаб'юць ваўкі авечку ат статка, то прапала. Гэдык і маладзіца. Трапіць у другую сям'ю, у ліхія людзі, то праведаць бацькоў ні дадуць. Трымаюць як у клетцы” (тлум. інф.)."
211,ПАРАЎНАННІ,"Адваліў як каня. 
Адваліць - адлупцаваць, моцна набіць."
211,ПАРАЎНАННІ,"Адзелася (апранулася) як пападдзя. 
Пра таго, хто апранаецца ў доўгае адзенне."
211,ПАРАЎНАННІ,"Адзеты (апрануты) як жабрак. 
Г. зн. вельмі бедна."
211,ПАРАЎНАННІ,"Пра надакучлівага чалавека. “Даўней пасьцілі людзі, ні елі скаромнаго, часто елі рэдзьку, ажно збрыдня яна. І на чалавека надакучліваго, неаччэпнаго так казалі” (тлум. інф.)."
212,ПАРАЎНАННІ,"Адзеўся (апрануўся) як Амялян на Пакровы. 
“Некалі жыў у вёсцы дзядзько на ймя Амялян. На Пакрову ён апрануўся па-сьвяточнаму, але ў адным пралічыўся: ні так, як трэба, зашпіліў пінжак. Выйшло адно крысо вышэй, а другоя ніжэй. С таго часу пайшла гэтая покаска” (тлум. інф.)."
212,ПАРАЎНАННІ,"Адзін як вока ў лобе. 
Пра чалавека, які жыве ў адзіноце, не мае радні."
212,ПАРАЎНАННІ,Адзін як кол пры дарозе.
212,ПАРАЎНАННІ,Адзін як месяц у небе.
212,ПАРАЎНАННІ,Адзін як палец.
212,ПАРАЎНАННІ,Адзін як пень.
212,ПАРАЎНАННІ,Адскочыў як уджалены.
212,ПАРАЎНАННІ,"Ажаніўся як з лавы (з печы) зваліўся. 
“Неспадзявано, доўго зь дзеўкай не хадзіўшы” (тлум. інф.)."
212,ПАРАЎНАННІ,Ажаніўся як у яму ўваліўся.
212,ПАРАЎНАННІ,"Ажаніўся як утапіўся. 
Г. зн. паспешліва, няўдала."
212,ПАРАЎНАННІ,"Апрануўся як цыбуліна. 
Г. зн. апрануў на сябе шмат адзення."
212,ПАРАЎНАННІ,"Апусціўся як ліхія (рваныя) ганавіцы. 
Ганавіцы - нагавіцы, штаны. “Ходзіць ніахайны, уся адзёжа падрата” (тлум. інф.)."
213,ПАРАЎНАННІ,"Астаўся як стаю. 
“Згарэлі мы ў вайну, то асталіся як стаю” (тлум. інф.). Г. зн. страцілі ўсё нажытае."
213,ПАРАЎНАННІ,"Асунуўся як мех. 
Самлеў, знепрытомнеў."
213,ПАРАЎНАННІ,"Баба як венік. 
Г. зн. хуткая, вёрткая."
213,ПАРАЎНАННІ,"Баба як кадушка. 
Кадушка - невялікая кадзь. Тут: невысокая, тоўстая, круглая."
213,ПАРАЎНАННІ,"Баба як ступа. 
Ступа - тут: тоўстая, непаваротная, марудная."
213,ПАРАЎНАННІ,Багатая як зямля.
213,ПАРАЎНАННІ,"Балбоча як індык (як цецярук). 
Г. зн. гаворыць хутка, невыразна, глытаючы словы."
213,ПАРАЎНАННІ,Баліць цела як пабітае.
213,ПАРАЎНАННІ,"Барада як памяло. 
Памяло - венік з хваёвых, яловых, бярозавых галінак, надзеты на палку, для вымятання або абмятання чаго-небудзь. Тут: шырокая, густая."
213,ПАРАЎНАННІ,"Бачыць як у сне. 
Г. зн. невыразна."
213,ПАРАЎНАННІ,Баяцца як агню.
213,ПАРАЎНАННІ,Баяцца як воўк авечкі.
213,ПАРАЎНАННІ,Баяцца як кот сабакі.
214,ПАРАЎНАННІ,"Баяцца як леташняга снегу. 
Г. зн. зусім не баяцца. “Баюся цябе як леташняго сьнегу” (прыклад інф.)."
214,ПАРАЎНАННІ,Баяцца як ліхой свекрыві.
214,ПАРАЎНАННІ,"Бегае за дзеўкамі як певень восеньскі. 
“Так жартуюць е хлопца-падлетка, якого дзяўчаты не ўспрымаюць усур'ёс празь яго маладосьць” (тлум. інф.)."
214,ПАРАЎНАННІ,"Бегае як дурны. 
Пра неўраўнаважанага, нервовага чалавека, які ніяк не знойдзе супакаення."
214,ПАРАЎНАННІ,"Бегае як жыд бровара падпаліўшы. 
“Патпаліў жыд бровара, а пасьля пашкадаваў, шчо пагарачыўся, а ні патушыш ужэ. Так кажуць пра запальчываго чалавека, які зробіць альбо скажа нешчо, а назад зробленае ці слова ні верняш” (тлум. інф.)."
214,ПАРАЎНАННІ,"Бегае як з ланцуга сарваўшыся. 
Так з іроніяй кажуць пра хуткага, імклівага чалавека."
214,ПАРАЎНАННІ,"Бегае як непрытомны. 
Г. зн. у стане вялікага душэўнага хвалявання."
214,ПАРАЎНАННІ,"Без жонкі як сяннік без саломкі. 
“Сяньнік бес саломы - не сяньнік, а мех, мушчына бяж жонкі - ні чалавек” (тлум. інф.)."
214,ПАРАЎНАННІ,"Без солі яда як трава. 
Г. зн. нясмачная."
214,ПАРАЎНАННІ,"Белы як малако. 
Пра чалавека, які знаходзіцца ў стане ўзрушэння."
215,ПАРАЎНАННІ,Белы як палатно.
215,ПАРАЎНАННІ,Белы як смерць.
215,ПАРАЎНАННІ,Белы як снег.
215,ПАРАЎНАННІ,Белы як сцяна.
215,ПАРАЎНАННІ,"Бзыіць як авадзень. 
Пра бурклівую жанчыну."
215,ПАРАЎНАННІ,"Бляе як авечка. 
Пра няздольнага да спеваў."
215,ПАРАЎНАННІ,Блішчыць як у ката вочы.
